188	0.00831956
189	0.00021332
190	0.00000000
191	0.00000000
192	0.00008888
193	0.00000000
194	0.00017777
195	0.00014221
196	0.00035554
197	0.00000000
198	0.00606190
199	0.00000000
200	0.00000000
201	0.00000000
202	0.00000000
203	0.00000000
204	0.00012444
205	0.00000000
206	0.00000000
207	0.00000000
208	0.00000000
209	0.00000000
210	0.00037331
211	0.00026665
212	0.00000000
213	0.00000000
214	0.00204434
215	0.00072885
216	0.00033776
217	0.00014221
218	0.00000000
219	0.00000000
220	0.00163547
221	0.00026665
222	0.00136882
223	0.00000000
224	0.00103106
225	0.00277319
226	0.00924395
227	0.00000000
228	0.00049775
229	0.00000000
230	0.00053330
231	0.01000836
232	0.00000000
233	0.00000000
234	0.00558192
235	0.00012444
236	0.01077276
237	0.00000000
238	0.00389313
239	0.00071107
240	0.00000000
241	0.00062219
242	0.00012444
243	0.01324374
244	0.00421311
245	0.00000000
246	0.00001778
247	0.00000000
248	0.00000000
249	0.01454145
250	0.00069330
251	0.00037331
252	0.00000000
253	0.00028443
254	0.00284429
255	0.00271985
256	0.00028443
257	0.00000000
258	0.00000000
259	0.00000000
260	0.00000000
261	0.00000000
262	0.00085329
263	0.00000000
264	0.00000000
265	0.00000000
266	0.00000000
267	0.00000000
268	0.00000000
269	0.00000000
270	0.00000000
271	0.00000000
272	0.01964340
273	0.00035554
274	0.00165325
275	0.00019555
276	0.00097773
277	0.00017777
278	0.00497751
279	0.00088884
280	0.00051553
281	0.00017777
282	0.00010666
283	0.00028443
284	0.00371536
285	0.00058664
286	0.00019555
287	0.00007111
288	0.00200878
289	0.00183101
290	0.00000000
291	0.00000000
292	0.00000000
293	0.00000000
294	0.00000000
295	0.00000000
296	0.00000000
297	0.00000000
298	0.00056886
299	0.00000000
300	0.00000000
301	0.00000000
302	0.00362647
303	0.00222210
304	0.00535083
305	0.00014221
306	0.00012444
307	0.00001778
308	0.00000000
309	0.00000000
310	0.00003555
311	0.00000000
312	0.00001778
313	0.00099550
314	0.00000000
315	0.00000000
316	0.00000000
317	0.00000000
318	0.00014221
319	0.00378646
320	0.00023110
321	0.00053330
322	0.00147548
323	0.00021332
324	0.00000000
325	0.00000000
326	0.00001778
327	0.00000000
328	0.00104883
329	0.00001778
330	0.00003555
331	0.00014221
332	0.00147548
333	0.00000000
334	0.00053330
335	0.00005333
336	0.00014221
337	0.00000000
338	0.00263097
339	0.00074663
340	0.00014221
341	0.00314650
342	0.00000000
343	0.00000000
344	0.00191990
345	0.00015999
346	0.00000000
347	0.00005333
348	0.00000000
349	0.00055108
350	0.00000000
351	0.00000000
352	0.00023110
353	0.00627522
354	0.00010666
355	0.00003555
356	0.00168880
357	0.00113772
358	0.00044442
359	0.00195545
360	0.00000000
361	0.00000000
362	0.00000000
363	0.00007111
364	0.00062219
365	0.00000000
366	0.00686186
367	0.00000000
368	0.00239987
369	0.00645299
370	0.00824845
371	0.00007111
372	0.00079996
373	0.00161769
374	0.00087106
375	0.00000000
376	0.00026665
377	0.00000000
378	0.00019555
379	0.00000000
380	0.00021332
381	0.00273763
382	0.00000000
383	0.00055108
384	0.00047997
385	0.00035554
386	0.00236432
387	0.00485307
388	0.00424866
389	0.00000000
390	0.00990169
391	0.00044442
392	0.00000000
393	0.00003555
394	0.00008888
395	0.00000000
396	0.00206211
397	0.00017777
398	0.00035554
399	0.00000000
400	0.00000000
401	0.00000000
402	0.00010666
403	0.00207989
404	0.00000000
405	0.00000000
406	0.00035554
407	0.00561748
408	0.00000000
409	0.00001778
410	0.00000000
411	0.00000000
412	0.00000000
413	0.00017777
414	0.00021332
415	0.00072885
416	0.00000000
417	0.00000000
418	0.00000000
419	0.02337653
420	0.00000000
421	0.00000000
422	0.00211544
423	0.00000000
424	0.00044442
425	0.00143992
426	0.00439088
427	0.00000000
428	0.00000000
429	0.00881731
430	0.00000000
431	0.00008888
432	0.00007111
433	0.00015999
434	0.00000000
435	0.00179546
436	0.00017777
437	0.00000000
438	0.00000000
439	0.00117327
440	0.00000000
441	0.00218655
442	0.00151103
443	0.00000000
444	0.00000000
445	0.00471086
446	0.00017777
447	0.00206211
448	0.00000000
449	0.00103106
450	0.00000000
451	0.00732405
452	0.00003555
453	0.00074663
454	0.00407089
455	0.00000000
456	0.00067552
457	0.00791069
458	0.00000000
459	0.00000000
460	0.00000000
461	0.00000000
462	0.00000000
463	0.00000000
464	0.00000000
465	0.00044442
466	0.00015999
467	0.00000000
468	0.00133326
469	0.00000000
470	0.00000000
471	0.00126215
472	0.00000000
473	0.00000000
474	0.00021332
475	0.00346648
476	0.00367980
477	0.00000000
478	0.00028443
479	0.00000000
480	0.00000000
481	0.00000000
482	0.00000000
483	0.00000000
484	0.00131549
485	0.00000000
486	0.00003555
487	0.00001778
488	0.00087106
489	0.00000000
490	0.00005333
491	0.00275541
492	0.00351981
493	0.00000000
494	0.00000000
495	0.00213322
496	0.00040887
497	0.00000000
498	0.00000000
499	0.00000000
500	0.00014221
501	0.00000000
502	0.00000000
503	0.00000000
504	0.00000000
505	0.00021332
506	0.00000000
507	0.00000000
508	0.00019555
509	0.00053330
510	0.00005333
511	0.00000000
512	0.00000000
513	0.00012444
514	0.00053330
515	0.00094217
516	0.00095995
517	0.00000000
518	0.00000000
519	0.00033776
520	0.00431977
521	0.00039109
522	0.00007111
523	0.00031998
524	0.00001778
525	0.00000000
526	0.00094217
527	0.00869287
528	0.00122660
529	0.00012444
530	0.00234654
531	0.00000000
532	0.00232876
533	0.00000000
534	0.00000000
535	0.00000000
536	0.00000000
537	0.00003555
538	0.00003555
539	0.00010666
540	0.00000000
541	0.00000000
542	0.00088884
543	0.00005333
544	0.00000000
545	0.00000000
546	0.00008888
547	0.00000000
548	0.00488863
549	0.00000000
550	0.00000000
551	0.00024888
552	0.00010666
553	0.00035554
554	0.00087106
555	0.00044442
556	0.00152881
557	0.00120882
558	0.00003555
559	0.00000000
560	0.00000000
561	0.00000000
562	0.00000000
563	0.00000000
564	0.00000000
565	0.00062219
566	0.00005333
567	0.00000000
568	0.00190212
569	0.00000000
570	0.00225766
571	0.00000000
572	0.00030221
573	0.00000000
574	0.00000000
575	0.00346648
576	0.00910174
577	0.00000000
578	0.00000000
579	0.00000000
580	0.00000000
581	0.00000000
582	0.00000000
583	0.00000000
584	0.00078218
585	0.00037331
586	0.00000000
587	0.00142215
588	0.00000000
589	0.00017777
590	0.00000000
591	0.00641744
592	0.00000000
593	0.00000000
594	0.00111994
595	0.00254209
596	0.00000000
597	0.00003555
598	0.00000000
599	0.00000000
600	0.00015999
601	0.00005333
602	0.00000000
603	0.00005333
604	0.00000000
605	0.00369758
606	0.00437310
607	0.00000000
608	0.00000000
609	0.00000000
610	0.01306597
611	0.00314650
612	0.00000000
613	0.00000000
614	0.00000000
615	0.00001778
616	0.00000000
617	0.00567081
618	0.00000000
619	0.00000000
620	0.00005333
621	0.00014221
622	0.00000000
623	0.00000000
624	0.00000000
625	0.00000000
626	0.00000000
627	0.00088884
628	0.00005333
629	0.00000000
630	0.00003555
631	0.00081773
632	0.00000000
633	0.00000000
634	0.00030221
635	0.00000000
636	0.00000000
637	0.00000000
638	0.00000000
639	0.00005333
640	0.00000000
641	0.00000000
642	0.00000000
643	0.00000000
644	0.00039109
645	0.00000000
646	0.00000000
647	0.00000000
648	0.00000000
649	0.00195545
650	0.00087106
651	0.00015999
652	0.00023110
653	0.00017777
654	0.00000000
655	0.00010666
656	0.00000000
657	0.00003555
658	0.00017777
659	0.00000000
660	0.00000000
661	0.00033776
662	0.00359092
663	0.00003555
664	0.00000000
665	0.00215100
666	0.00000000
667	0.00000000
668	0.00001778
669	0.00289762
670	0.00010666
671	0.00263097
672	0.00000000
673	0.00000000
674	0.00000000
675	0.00007111
676	0.00663076
677	0.00007111
678	0.00151103
679	0.00000000
680	0.00922617
681	0.00056886
682	0.00303984
683	0.01016835
684	0.00024888
685	0.00000000
686	0.00000000
687	0.00305761
688	0.00035554
689	0.00067552
690	0.00000000
691	0.00010666
692	0.00001778
693	0.00000000
694	0.00088884
695	0.00127993
696	0.00000000
697	0.00000000
698	0.00000000
699	0.00000000
700	0.00000000
701	0.00636411
702	0.00000000
703	0.00000000
704	0.00000000
705	0.00158214
706	0.00014221
707	0.00561748
708	0.00021332
709	0.00000000
710	0.00000000
711	0.00000000
712	0.00001778
713	0.00000000
714	0.00000000
715	0.00000000
716	0.00001778
717	0.01687021
718	0.00243543
719	0.00124438
720	0.00012444
721	0.00094217
722	0.02856737
723	0.00000000
724	0.00000000
725	0.00739516
726	0.00024888
727	0.00001778
728	0.00000000
729	0.00000000
730	0.00005333
731	0.00035554
732	0.00000000
733	0.00000000
734	0.00000000
735	0.00140437
736	0.00000000
737	0.00000000
738	0.00000000
739	0.00000000
740	0.00005333
741	0.00000000
742	0.00000000
743	0.00216877
744	0.00000000
745	0.00000000
746	0.00000000
747	0.00298651
748	0.00268430
749	0.00151103
750	0.00001778
751	0.00000000
752	0.00000000
753	0.00419533
754	0.00000000
755	0.00000000
756	0.00000000
757	0.00001778
758	0.00000000
759	0.00383980
760	0.00001778
761	0.00161769
762	0.00019555
763	0.00227543
764	0.00668409
765	0.01263933
766	0.00072885
767	0.00170658
768	0.00115549
769	0.00364425
770	0.00046220
771	0.00058664
772	0.00282652
773	0.00083551
774	0.00159991
775	0.00216877
776	0.00008888
777	0.00533305
778	0.00001778
779	0.00000000
780	0.00053330
781	0.00030221
782	0.00149325
783	0.00426644
784	0.00044442
785	0.00000000
786	0.00954616
787	0.00000000
788	0.00000000
789	0.00000000
790	0.00000000
791	0.00170658
792	0.01228379
793	0.00003555
794	0.00000000
795	0.00000000
796	0.00015999
797	0.00000000
798	0.00000000
799	0.00000000
800	0.00000000
801	0.00000000
802	0.00000000
803	0.00000000
804	0.00017777
805	0.00000000
806	0.00000000
807	0.00000000
808	0.00000000
809	0.00000000
810	0.00000000
811	0.00000000
812	0.00000000
813	0.00024888
814	0.00000000
815	0.00000000
816	0.00000000
817	0.00000000
818	0.00142215
819	0.00000000
820	0.00000000
821	0.01679910
822	0.00008888
823	0.00060441
824	0.00000000
825	0.00277319
826	0.00207989
827	0.00019555
828	0.00000000
829	0.00000000
830	0.00007111
831	0.00791069
832	0.00000000
833	0.00000000
834	0.00000000
835	0.00000000
836	0.00005333
837	0.00000000
838	0.00037331
839	0.00035554
840	0.00007111
841	0.00049775
842	0.00000000
843	0.00000000
844	0.00362647
845	0.00000000
846	0.00000000
847	0.00031998
848	0.00003555
849	0.00019555
850	0.00014221
851	0.00000000
852	0.00000000
853	0.00001778
854	0.00001778
855	0.00000000
856	0.00000000
857	0.00000000
858	0.00000000
859	0.00220433
860	0.00136882
861	0.00000000
862	0.00000000
863	0.00000000
864	0.00017777
865	0.00000000
866	0.00000000
867	0.00000000
868	0.00085329
869	0.00111994
870	0.00000000
871	0.00019555
872	0.01727908
873	0.00000000
874	0.01359927
875	0.00391090
876	0.00000000
877	0.00000000
878	0.00000000
879	0.00000000
880	0.00000000
881	0.00095995
882	0.00000000
883	0.00000000
884	0.00005333
885	0.00293318
886	0.00000000
887	0.00000000
888	0.00021332
889	0.00000000
890	0.00000000
891	0.00001778
892	0.01107496
893	0.00015999
894	0.00000000
895	0.00000000
896	0.00000000
897	0.00000000
898	0.00000000
899	0.00000000
900	0.00000000
901	0.00000000
902	0.00000000
903	0.00000000
904	0.00000000
905	0.00000000
906	0.00000000
907	0.00000000
908	0.00000000
909	0.00000000
910	0.00000000
911	0.00000000
912	0.00012444
913	0.00033776
914	0.00000000
915	0.00000000
916	0.00145770
917	0.00000000
918	0.00000000
919	0.00000000
920	0.00000000
921	0.00000000
922	0.00000000
923	0.00935061
924	0.00000000
925	0.00005333
926	0.00000000
927	0.00000000
928	0.00000000
929	0.00000000
930	0.01114607
931	0.00330649
932	0.00000000
933	0.00346648
934	0.00000000
935	0.00243543
936	0.00007111
937	0.00122660
938	0.00000000
939	0.00000000
940	0.00005333
941	0.00008888
942	0.00000000
943	0.00012444
944	0.00318205
945	0.00000000
946	0.00042664
947	0.00371536
948	0.00000000
949	0.00008888
950	0.00554637
951	0.00030221
952	0.00405312
953	0.00031998
954	0.00007111
955	0.00424866
956	0.00003555
957	0.00000000
958	0.00000000
959	0.00019555
960	0.00000000
961	0.00014221
962	0.00179546
963	0.00531527
964	0.00024888
965	0.00282652
966	0.00000000
967	0.00000000
968	0.00000000
969	0.00000000
970	0.00000000
971	0.00487085
972	0.00001778
973	0.00000000
974	0.00088884
975	0.00021332
976	0.00051553
977	0.00000000
978	0.00001778
979	0.00000000
980	0.00000000
981	0.00200878
982	0.00010666
983	0.00000000
984	0.00030221
985	0.00014221
986	0.00000000
987	0.00005333
988	0.00000000
989	0.00000000
990	0.00000000
991	0.00000000
992	0.00000000
993	0.00000000
994	0.00001778
995	0.00000000
996	0.00177768
997	0.00000000
998	0.00000000
999	0.00000000
